0.205293,0.311464,-0.447394,0.00296039,0.00266265,0.0657438,0.997829
4.58435,-0.939104,-0.869034,0.00255104,-0.00387253,-0.0322494,0.999469
10.1463,-1.08366,-0.815086,0.0040882,-0.00482045,0.00827807,0.999946
14.7136,-0.89928,-0.807894,0.0045222,-0.00308756,0.0167554,0.999845
20.7178,0.0914222,-0.74431,0.00348379,-0.00658664,0.282543,0.959226
24.5059,3.51387,-0.629095,0.00371873,-0.00848925,0.388765,0.92129
28.1949,7.75841,-0.538163,0.00154305,-0.00866559,0.494392,0.869195
29.9788,13.0574,-0.49033,-0.00331115,-0.00653525,0.617321,0.786678
29.4419,18.5577,-0.463331,-0.00439852,-0.00996619,0.848007,0.529873
29.2759,24.1065,-0.409837,-0.000233599,-0.00901252,0.716613,0.697413
32.304,28.7972,-0.338803,-0.00116309,-0.00797354,0.657018,0.753832
32.3699,33.4802,-0.300251,0.00174213,-0.0100051,0.236874,0.971487
30.495,37.1546,-0.315408,-0.00648339,-0.0125593,0.826225,0.563163
30.9384,42.4735,-0.259512,-0.00607028,-0.0108661,0.740181,0.672293
28.2618,46.8302,-0.273345,-0.0110409,-0.00658963,0.988624,0.149855
22.8143,47.9273,-0.347766,-0.00905127,-0.00607991,0.999921,-0.00625096
17.7245,48.332,-0.41736,-0.00683505,-0.00319064,0.999744,0.021329
12.6354,48.4365,-0.457314,-0.00394894,-0.00139407,0.999982,0.00424621
7.13782,47.6675,-0.501598,-0.00403435,-0.00137972,0.995371,-0.0960069
1.63577,46.7161,-0.542045,-0.00348193,0.000868331,0.996865,-0.0790348
-3.56077,44.5315,-0.628813,-0.00463335,-0.000378651,0.991796,-0.127747
-10.6078,43.5882,-0.682755,-0.00350287,-0.00320283,0.994713,-0.102588
-17.5867,41.9447,-0.725786,-0.00462931,-0.00462284,0.998061,-0.0618986
-23.8062,40.6678,-0.766061,-0.0049772,-0.00476919,0.999944,-0.00797517
-29.7213,40.4586,-0.802727,-0.0038464,-0.00441622,0.999896,0.013187
-36.4948,41.8822,-0.77522,0.00141286,-0.00680908,0.992397,0.122879
-42.4602,43.173,-0.754441,-0.0013873,-0.00517551,0.997666,-0.0680743
-49.2318,41.3302,-0.834419,-0.00363413,-0.00607444,0.986916,-0.161078
-52.4739,36.0056,-0.918015,-0.00474016,-0.00256185,0.748954,-0.6626
-51.9953,28.9708,-0.974408,-0.00442913,0.000368326,0.603065,-0.79768
-48.4338,23.1279,-1.01457,-0.00563626,0.000469854,0.414402,-0.910076
-44.0772,17.5058,-1.08136,-0.0057154,-0.00305996,0.61127,-0.791396
-43.3674,14.6776,-1.08323,-0.00590683,-0.00329392,0.728506,-0.685006
-43.1669,8.16818,-1.13393,-0.00749201,-0.00199182,0.716557,-0.697485
-44.4616,0.679072,-1.19314,-0.00197723,-0.00193565,0.722976,-0.690867
-41.964,-6.81943,-1.21952,-0.00267919,-0.00248982,0.728252,-0.685299
-42.7109,-13.9077,-1.3049,-0.00354289,-0.00282556,0.70256,-0.71161
-41.3585,-21.3402,-1.35905,3.37542e-06,0.000885049,0.573317,-0.819333
-40.8959,-28.9224,-1.41173,-0.00332927,0.000857495,0.134278,-0.990938
-31.9467,-33.082,-0.705764,-0.00414799,-0.00209137,0.559498,-0.828819
-27.0828,-33.9252,-0.150139,-0.0911042,-0.0298092,0.527973,-0.843834
-26.4745,-36.2835,-0.447874,-0.0830525,-0.0426625,0.539139,-0.837025
-26.2744,-36.749,-0.532048,-0.0716699,-0.0416199,0.540568,-0.837208
-26.0653,-37.2196,-0.605106,-0.0588492,-0.0399703,0.541004,-0.838006
-25.8751,-37.6727,-0.741582,-0.0509588,-0.0502066,0.542043,-0.8373
-25.668,-38.1253,-0.871809,-0.0457763,-0.0584107,0.541246,-0.837583
-25.4146,-38.5374,-1.0239,-0.0473333,-0.0597037,0.534549,-0.841696
-25.1008,-38.9181,-1.13182,-0.0420651,-0.0449362,0.521039,-0.851311
-24.8215,-39.3331,-1.20171,-0.0237093,-0.0226436,0.519188,-0.854031
-24.579,-39.7877,-1.22649,-0.010971,-0.0101888,0.520103,-0.853972
-24.3568,-40.2366,-1.24251,-0.00621324,-0.00566881,0.51661,-0.856179
-24.1273,-40.6838,-1.25241,-0.00274704,-0.00401124,0.498989,-0.866595
-23.8592,-41.125,-1.24965,-0.00131667,-0.00325164,0.440283,-0.897852
-23.5228,-41.5065,-1.25118,-0.000326168,-0.00336107,0.369784,-0.929112
-23.1519,-41.8539,-1.25709,-0.00215737,-0.00340511,0.302947,-0.952999
-22.7328,-42.1376,-1.2502,-0.00238769,-0.00437385,0.237706,-0.971325
-22.2759,-42.3514,-1.25651,-0.00320763,-0.00507483,0.162589,-0.986676
-21.7916,-42.503,-1.26739,-0.00220521,-0.00394367,0.0992597,-0.995051
-14.1962,-42.0111,-1.22814,-0.00760272,0.00139679,-0.0293922,-0.999538
-6.57656,-41.3899,-1.20862,-0.0077457,-0.000331837,-0.0391265,-0.999204
-6.07586,-41.3047,-1.20261,-0.00874802,0.000781758,-0.0461893,-0.998894
-3.72462,-40.4645,-1.19375,-0.00779457,0.00420686,-0.416185,-0.909237
-3.45361,-40.0403,-1.19758,-0.00684933,0.00262081,-0.540689,-0.841191
-3.28624,-39.5591,-1.19178,-0.00491354,0.00323256,-0.566322,-0.824163
-3.11584,-39.0799,-1.18967,-0.00334047,0.00213098,-0.567515,-0.823354
-2.93436,-38.6067,-1.19019,-0.00333527,0.00241729,-0.548064,-0.836426
-2.75768,-38.1375,-1.19178,-0.00244955,0.0025989,-0.550386,-0.834902
-2.57232,-37.6597,-1.19431,-0.00250354,0.00272074,-0.549615,-0.83541
-2.38018,-37.1925,-1.20161,-0.00151296,0.00287866,-0.550579,-0.834777
-2.16465,-36.7014,-1.19331,-0.00194399,0.000884291,-0.552819,-0.833299
-1.93473,-36.2541,-1.1932,0.000136497,0.0028263,-0.553725,-0.832694
-1.6496,-35.8233,-1.19424,-0.00149212,0.0011171,-0.550921,-0.834556
-1.40455,-35.3737,-1.18881,-0.00018725,-0.000863256,-0.548551,-0.836117
-1.19531,-34.9126,-1.18995,-0.000818326,0.000293494,-0.56172,-0.827327
-0.940812,-34.4773,-1.16671,-0.00919531,0.000448003,-0.60506,-0.796127
-0.845582,-33.9823,-1.15047,-0.00912874,0.00624652,-0.629134,-0.777218
-0.605468,-33.5408,-1.14273,0.00200597,0.0174249,-0.621742,-0.783026
-0.599433,-33.0348,-1.20952,0.0251894,-0.00365552,-0.630761,-0.77556
-0.554273,-32.527,-1.26666,0.0379791,-0.0156589,-0.638621,-0.768424
-0.409291,-32.0391,-1.31931,0.0413569,-0.0178657,-0.640336,-0.766773
-0.196081,-31.577,-1.36992,0.0446861,-0.0154184,-0.603265,-0.796138
0.0569333,-31.1455,-1.40212,0.0376341,-0.0133465,-0.553446,-0.831927
3.3542,-30.4072,-0.0948391,0.00269,-0.0371504,0.0756811,-0.996436
10.6431,-31.3115,-1.03184,-0.0086533,-0.0647091,0.013941,-0.997769
18.2297,-31.3242,-1.18585,0.000783768,-0.000436227,-0.147473,-0.989066
23.8665,-26.4798,-1.1287,0.00378271,0.00318315,-0.57579,-0.817583
24.9738,-19.0683,-1.07461,-0.00330136,0.0035406,-0.726187,-0.687481
24.8642,-11.942,-0.965001,-0.00465862,0.00551169,-0.769151,-0.639026
21.2026,-5.91574,-0.862185,-0.0015094,0.00728843,-0.921428,-0.388477
20.8563,-5.54437,-0.860053,-0.00101987,0.00719146,-0.920964,-0.38958
14.4535,-1.55436,-0.815849,-0.000440037,0.00724882,-0.975133,-0.221503
7.5914,-1.06664,-0.833269,0.00251889,0.00314315,-0.999974,0.00591254
0.0900635,-0.41603,-0.887557,0.00205958,0.00424426,-0.999676,-0.0249959
